pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category
336,143,hawaiian_l,1,3/1/2015,13:41:36,16.5,16.5,L,Classic
337,143,mexicana_m,1,3/1/2015,13:41:36,16,16,M,Veggie
338,143,pepperoni_l,1,3/1/2015,13:41:36,15.25,15.25,L,Classic
339,143,prsc_argla_s,1,3/1/2015,13:41:36,12.5,12.5,S,Supreme
340,143,thai_ckn_l,1,3/1/2015,13:41:36,20.75,20.75,L,Chicken
341,143,veggie_veg_m,1,3/1/2015,13:41:36,16,16,M,Veggie
342,144,bbq_ckn_m,3,3/1/2015,13:44:28,16.75,50.25,M,Chicken
343,144,big_meat_s,1,3/1/2015,13:44:28,12,12,S,Classic
344,144,cali_ckn_l,1,3/1/2015,13:44:28,20.75,20.75,L,Chicken
345,144,ckn_pesto_m,1,3/1/2015,13:44:28,16.75,16.75,M,Chicken
346,144,five_cheese_l,1,3/1/2015,13:44:28,18.5,18.5,L,Veggie
347,144,four_cheese_l,1,3/1/2015,13:44:28,17.95,17.95,L,Veggie
348,144,pep_msh_pep_s,1,3/1/2015,13:44:28,11,11,S,Classic
349,144,southw_ckn_l,1,3/1/2015,13:44:28,20.75,20.75,L,Chicken
350,144,southw_ckn_s,1,3/1/2015,13:44:28,12.75,12.75,S,Chicken
351,144,spicy_ital_l,1,3/1/2015,13:44:28,20.75,20.75,L,Supreme
352,144,thai_ckn_m,1,3/1/2015,13:44:28,16.75,16.75,M,Chicken
353,144,veggie_veg_l,1,3/1/2015,13:44:28,20.25,20.25,L,Veggie
354,145,the_greek_s,1,3/1/2015,13:53:48,12,12,S,Classic
355,146,cali_ckn_l,1,3/1/2015,14:22:10,20.75,20.75,L,Chicken
356,146,four_cheese_m,1,3/1/2015,14:22:10,14.75,14.75,M,Veggie
357,146,hawaiian_m,1,3/1/2015,14:22:10,13.25,13.25,M,Classic
358,147,the_greek_xl,1,3/1/2015,14:32:51,25.5,25.5,XL,Classic
359,148,mediterraneo_s,1,3/1/2015,14:40:42,12,12,S,Veggie
360,149,spinach_fet_m,1,3/1/2015,14:48:45,16,16,M,Veggie
361,150,pepperoni_m,1,3/1/2015,14:49:58,12.5,12.5,M,Classic
362,151,southw_ckn_l,1,3/1/2015,15:09:34,20.75,20.75,L,Chicken
363,151,spinach_supr_s,1,3/1/2015,15:09:34,12.5,12.5,S,Supreme
364,152,hawaiian_s,1,3/1/2015,15:09:42,10.5,10.5,S,Classic
365,152,spinach_fet_l,1,3/1/2015,15:09:42,20.25,20.25,L,Veggie
366,152,thai_ckn_s,1,3/1/2015,15:09:42,12.75,12.75,S,Chicken
367,152,the_greek_m,1,3/1/2015,15:09:42,16,16,M,Classic
368,153,mexicana_m,1,3/1/2015,15:16:34,16,16,M,Veggie
369,154,prsc_argla_s,1,3/1/2015,15:22:43,12.5,12.5,S,Supreme
370,155,ckn_pesto_s,1,3/1/2015,15:28:59,12.75,12.75,S,Chicken
371,155,napolitana_l,1,3/1/2015,15:28:59,20.5,20.5,L,Classic
372,155,pepperoni_l,1,3/1/2015,15:28:59,15.25,15.25,L,Classic
373,155,peppr_salami_l,1,3/1/2015,15:28:59,20.75,20.75,L,Supreme
374,156,napolitana_m,1,3/1/2015,15:42:19,16,16,M,Classic
375,156,thai_ckn_l,1,3/1/2015,15:42:19,20.75,20.75,L,Chicken
376,157,ital_supr_l,1,3/1/2015,15:43:03,20.75,20.75,L,Supreme
377,157,mediterraneo_m,1,3/1/2015,15:43:03,16,16,M,Veggie
378,157,sicilian_m,1,3/1/2015,15:43:03,16.25,16.25,M,Supreme
379,157,spin_pesto_m,1,3/1/2015,15:43:03,16.5,16.5,M,Veggie
380,158,ital_veggie_m,1,3/1/2015,15:54:30,16.75,16.75,M,Veggie
381,158,thai_ckn_m,1,3/1/2015,15:54:30,16.75,16.75,M,Chicken
382,159,four_cheese_l,1,3/1/2015,15:59:22,17.95,17.95,L,Veggie
383,159,thai_ckn_m,1,3/1/2015,15:59:22,16.75,16.75,M,Chicken
384,160,classic_dlx_m,1,3/1/2015,16:35:33,16,16,M,Classic
385,161,hawaiian_s,1,3/1/2015,16:43:46,10.5,10.5,S,Classic
386,161,spicy_ital_m,1,3/1/2015,16:43:46,16.5,16.5,M,Supreme
387,161,the_greek_xl,1,3/1/2015,16:43:46,25.5,25.5,XL,Classic
388,162,big_meat_s,1,3/1/2015,16:51:22,12,12,S,Classic
389,163,hawaiian_m,1,3/1/2015,16:54:54,13.25,13.25,M,Classic
390,163,pepperoni_l,1,3/1/2015,16:54:54,15.25,15.25,L,Classic
391,163,the_greek_m,1,3/1/2015,16:54:54,16,16,M,Classic
392,164,cali_ckn_l,1,3/1/2015,16:56:33,20.75,20.75,L,Chicken
393,164,pepperoni_m,1,3/1/2015,16:56:33,12.5,12.5,M,Classic
394,165,prsc_argla_m,1,3/1/2015,16:57:37,16.5,16.5,M,Supreme
395,166,prsc_argla_s,1,3/1/2015,16:58:51,12.5,12.5,S,Supreme
396,167,bbq_ckn_l,1,3/1/2015,17:00:49,20.75,20.75,L,Chicken
397,167,ital_supr_m,1,3/1/2015,17:00:49,16.5,16.5,M,Supreme
398,167,pepperoni_m,1,3/1/2015,17:00:49,12.5,12.5,M,Classic
399,168,big_meat_s,1,3/1/2015,17:02:27,12,12,S,Classic
400,168,veggie_veg_m,1,3/1/2015,17:02:27,16,16,M,Veggie
401,169,four_cheese_l,1,3/1/2015,17:15:48,17.95,17.95,L,Veggie
402,169,ital_cpcllo_s,1,3/1/2015,17:15:48,12,12,S,Classic
403,169,sicilian_m,1,3/1/2015,17:15:48,16.25,16.25,M,Supreme
404,170,hawaiian_l,1,3/1/2015,17:21:31,16.5,16.5,L,Classic
405,171,napolitana_m,1,3/1/2015,17:23:03,16,16,M,Classic
406,172,napolitana_s,1,3/1/2015,17:29:24,12,12,S,Classic
407,172,spinach_supr_m,1,3/1/2015,17:29:24,16.5,16.5,M,Supreme
408,172,thai_ckn_l,1,3/1/2015,17:29:24,20.75,20.75,L,Chicken
409,173,cali_ckn_m,1,3/1/2015,17:35:30,16.75,16.75,M,Chicken
410,173,classic_dlx_m,1,3/1/2015,17:35:30,16,16,M,Classic
411,173,veggie_veg_l,1,3/1/2015,17:35:30,20.25,20.25,L,Veggie
412,174,big_meat_s,1,3/1/2015,17:37:49,12,12,S,Classic
413,174,cali_ckn_l,1,3/1/2015,17:37:49,20.75,20.75,L,Chicken
414,174,cali_ckn_m,1,3/1/2015,17:37:49,16.75,16.75,M,Chicken
415,174,ital_cpcllo_m,1,3/1/2015,17:37:49,16,16,M,Classic
416,175,ital_supr_l,1,3/1/2015,17:50:51,20.75,20.75,L,Supreme
417,176,cali_ckn_l,1,3/1/2015,17:51:57,20.75,20.75,L,Chicken
418,176,peppr_salami_m,1,3/1/2015,17:51:57,16.5,16.5,M,Supreme
419,177,napolitana_s,1,3/1/2015,17:54:36,12,12,S,Classic
420,177,thai_ckn_l,1,3/1/2015,17:54:36,20.75,20.75,L,Chicken
421,178,peppr_salami_l,1,3/1/2015,18:15:03,20.75,20.75,L,Supreme
422,179,hawaiian_l,1,3/1/2015,18:20:14,16.5,16.5,L,Classic
423,179,sicilian_m,1,3/1/2015,18:20:14,16.25,16.25,M,Supreme
424,179,veggie_veg_s,1,3/1/2015,18:20:14,12,12,S,Veggie
425,180,classic_dlx_l,1,3/1/2015,18:33:34,20.5,20.5,L,Classic
426,180,prsc_argla_l,1,3/1/2015,18:33:34,20.75,20.75,L,Supreme
427,181,mexicana_l,1,3/1/2015,18:49:32,20.25,20.25,L,Veggie
428,182,brie_carre_s,1,3/1/2015,18:50:10,23.65,23.65,S,Supreme
429,182,peppr_salami_l,1,3/1/2015,18:50:10,20.75,20.75,L,Supreme
430,183,napolitana_m,1,3/1/2015,18:54:55,16,16,M,Classic
431,183,spin_pesto_l,1,3/1/2015,18:54:55,20.75,20.75,L,Veggie
432,183,spin_pesto_s,1,3/1/2015,18:54:55,12.5,12.5,S,Veggie
433,184,hawaiian_l,1,3/1/2015,18:59:05,16.5,16.5,L,Classic
434,185,sicilian_m,1,3/1/2015,19:08:33,16.25,16.25,M,Supreme
435,185,spin_pesto_s,1,3/1/2015,19:08:33,12.5,12.5,S,Veggie
436,186,mexicana_l,1,3/1/2015,19:36:00,20.25,20.25,L,Veggie
437,186,southw_ckn_l,1,3/1/2015,19:36:00,20.75,20.75,L,Chicken
438,186,spin_pesto_l,1,3/1/2015,19:36:00,20.75,20.75,L,Veggie
439,186,thai_ckn_l,1,3/1/2015,19:36:00,20.75,20.75,L,Chicken
440,187,five_cheese_l,1,3/1/2015,19:37:12,18.5,18.5,L,Veggie
441,187,spin_pesto_l,1,3/1/2015,19:37:12,20.75,20.75,L,Veggie
442,188,five_cheese_l,1,3/1/2015,20:08:39,18.5,18.5,L,Veggie
443,188,pepperoni_s,1,3/1/2015,20:08:39,9.75,9.75,S,Classic
444,188,peppr_salami_l,1,3/1/2015,20:08:39,20.75,20.75,L,Supreme
445,189,big_meat_s,2,3/1/2015,20:12:14,12,24,S,Classic
446,189,thai_ckn_s,1,3/1/2015,20:12:14,12.75,12.75,S,Chicken
447,190,bbq_ckn_l,1,3/1/2015,20:14:23,20.75,20.75,L,Chicken
448,190,four_cheese_m,1,3/1/2015,20:14:23,14.75,14.75,M,Veggie
449,190,pep_msh_pep_s,1,3/1/2015,20:14:23,11,11,S,Classic
450,190,prsc_argla_l,1,3/1/2015,20:14:23,20.75,20.75,L,Supreme
451,191,cali_ckn_l,1,3/1/2015,20:24:50,20.75,20.75,L,Chicken
452,191,ckn_alfredo_m,1,3/1/2015,20:24:50,16.75,16.75,M,Chicken
453,192,sicilian_s,1,3/1/2015,20:30:08,12.25,12.25,S,Supreme
454,192,southw_ckn_l,1,3/1/2015,20:30:08,20.75,20.75,L,Chicken
455,193,big_meat_s,1,3/1/2015,20:55:47,12,12,S,Classic
456,193,cali_ckn_m,1,3/1/2015,20:55:47,16.75,16.75,M,Chicken
457,193,ckn_alfredo_l,2,3/1/2015,20:55:47,20.75,41.5,L,Chicken
458,194,bbq_ckn_s,1,3/1/2015,21:21:24,12.75,12.75,S,Chicken
459,195,bbq_ckn_l,1,3/1/2015,21:25:20,20.75,20.75,L,Chicken
460,196,sicilian_s,1,3/1/2015,21:40:14,12.25,12.25,S,Supreme
461,196,spicy_ital_m,1,3/1/2015,21:40:14,16.5,16.5,M,Supreme
462,196,veggie_veg_m,1,3/1/2015,21:40:14,16,16,M,Veggie
463,197,four_cheese_l,1,3/1/2015,21:47:48,17.95,17.95,L,Veggie
464,197,ital_cpcllo_l,1,3/1/2015,21:47:48,20.5,20.5,L,Classic
465,197,ital_veggie_l,1,3/1/2015,21:47:48,21,21,L,Veggie
466,197,soppressata_l,1,3/1/2015,21:47:48,20.75,20.75,L,Supreme
467,198,big_meat_s,1,3/1/2015,21:55:42,12,12,S,Classic
468,198,ckn_alfredo_l,1,3/1/2015,21:55:42,20.75,20.75,L,Chicken
469,199,ckn_alfredo_m,1,3/1/2015,22:10:38,16.75,16.75,M,Chicken
470,200,the_greek_xl,1,3/1/2015,22:24:05,25.5,25.5,XL,Classic
471,201,calabrese_m,1,3/1/2015,22:29:59,16.25,16.25,M,Supreme
472,201,ckn_pesto_l,1,3/1/2015,22:29:59,20.75,20.75,L,Chicken
473,201,ital_supr_l,1,3/1/2015,22:29:59,20.75,20.75,L,Supreme
474,201,the_greek_xl,1,3/1/2015,22:29:59,25.5,25.5,XL,Classic
475,202,cali_ckn_s,1,3/1/2015,22:50:29,12.75,12.75,S,Chicken
476,203,cali_ckn_l,1,4/1/2015,11:30:48,20.75,20.75,L,Chicken
477,203,ital_veggie_m,1,4/1/2015,11:30:48,16.75,16.75,M,Veggie
478,203,pep_msh_pep_l,1,4/1/2015,11:30:48,17.5,17.5,L,Classic
479,203,the_greek_s,1,4/1/2015,11:30:48,12,12,S,Classic
480,204,spicy_ital_l,1,4/1/2015,11:36:25,20.75,20.75,L,Supreme
481,205,cali_ckn_s,1,4/1/2015,11:43:54,12.75,12.75,S,Chicken
482,205,ckn_alfredo_m,1,4/1/2015,11:43:54,16.75,16.75,M,Chicken
483,205,prsc_argla_s,1,4/1/2015,11:43:54,12.5,12.5,S,Supreme
484,206,napolitana_m,1,4/1/2015,11:45:10,16,16,M,Classic
485,206,pepperoni_s,1,4/1/2015,11:45:10,9.75,9.75,S,Classic
486,206,spicy_ital_l,1,4/1/2015,11:45:10,20.75,20.75,L,Supreme
487,207,spicy_ital_l,1,4/1/2015,12:03:58,20.75,20.75,L,Supreme
488,208,bbq_ckn_l,1,4/1/2015,12:12:05,20.75,20.75,L,Chicken
489,208,bbq_ckn_s,1,4/1/2015,12:12:05,12.75,12.75,S,Chicken
490,208,ckn_alfredo_m,1,4/1/2015,12:12:05,16.75,16.75,M,Chicken
491,208,pepperoni_m,1,4/1/2015,12:12:05,12.5,12.5,M,Classic
492,208,the_greek_m,1,4/1/2015,12:12:05,16,16,M,Classic
493,209,cali_ckn_l,1,4/1/2015,12:29:17,20.75,20.75,L,Chicken
494,210,spinach_fet_s,1,4/1/2015,12:34:13,12,12,S,Veggie
495,211,pepperoni_s,1,4/1/2015,12:54:20,9.75,9.75,S,Classic
496,212,ital_cpcllo_l,1,4/1/2015,13:16:03,20.5,20.5,L,Classic
497,213,four_cheese_l,1,4/1/2015,13:20:39,17.95,17.95,L,Veggie
498,214,ital_cpcllo_l,1,4/1/2015,13:39:16,20.5,20.5,L,Classic
499,214,ital_supr_m,1,4/1/2015,13:39:16,16.5,16.5,M,Supreme
500,214,mexicana_s,1,4/1/2015,13:39:16,12,12,S,Veggie
501,214,spin_pesto_m,1,4/1/2015,13:39:16,16.5,16.5,M,Veggie
502,215,green_garden_s,1,4/1/2015,13:44:49,12,12,S,Veggie
503,216,bbq_ckn_m,1,4/1/2015,14:31:56,16.75,16.75,M,Chicken
504,216,five_cheese_l,1,4/1/2015,14:31:56,18.5,18.5,L,Veggie
505,216,hawaiian_l,1,4/1/2015,14:31:56,16.5,16.5,L,Classic
506,217,classic_dlx_m,1,4/1/2015,14:35:03,16,16,M,Classic
507,217,spinach_fet_s,1,4/1/2015,14:35:03,12,12,S,Veggie
508,218,spicy_ital_m,1,4/1/2015,14:35:11,16.5,16.5,M,Supreme
509,219,bbq_ckn_l,1,4/1/2015,14:42:01,20.75,20.75,L,Chicken
510,219,five_cheese_l,1,4/1/2015,14:42:01,18.5,18.5,L,Veggie
511,219,peppr_salami_m,1,4/1/2015,14:42:01,16.5,16.5,M,Supreme
512,219,spinach_fet_m,1,4/1/2015,14:42:01,16,16,M,Veggie
513,220,hawaiian_s,1,4/1/2015,15:31:59,10.5,10.5,S,Classic
514,220,ital_cpcllo_s,1,4/1/2015,15:31:59,12,12,S,Classic
515,220,napolitana_l,1,4/1/2015,15:31:59,20.5,20.5,L,Classic
516,220,spicy_ital_l,1,4/1/2015,15:31:59,20.75,20.75,L,Supreme
517,221,five_cheese_l,1,4/1/2015,15:33:18,18.5,18.5,L,Veggie
518,221,prsc_argla_m,1,4/1/2015,15:33:18,16.5,16.5,M,Supreme
519,221,the_greek_s,1,4/1/2015,15:33:18,12,12,S,Classic
520,222,four_cheese_l,1,4/1/2015,15:46:38,17.95,17.95,L,Veggie
521,222,sicilian_s,1,4/1/2015,15:46:38,12.25,12.25,S,Supreme
522,223,pep_msh_pep_s,1,4/1/2015,16:08:20,11,11,S,Classic
523,224,ckn_alfredo_s,1,4/1/2015,16:39:58,12.75,12.75,S,Chicken
524,224,ital_supr_m,1,4/1/2015,16:39:58,16.5,16.5,M,Supreme
525,224,napolitana_m,1,4/1/2015,16:39:58,16,16,M,Classic
526,224,thai_ckn_l,1,4/1/2015,16:39:58,20.75,20.75,L,Chicken
527,225,bbq_ckn_l,1,4/1/2015,16:41:48,20.75,20.75,L,Chicken
528,225,bbq_ckn_m,1,4/1/2015,16:41:48,16.75,16.75,M,Chicken
529,225,southw_ckn_s,1,4/1/2015,16:41:48,12.75,12.75,S,Chicken
530,226,classic_dlx_l,1,4/1/2015,16:59:39,20.5,20.5,L,Classic
531,227,bbq_ckn_m,1,4/1/2015,17:24:39,16.75,16.75,M,Chicken
532,227,the_greek_m,1,4/1/2015,17:24:39,16,16,M,Classic
533,228,ital_veggie_s,1,4/1/2015,17:31:24,12.75,12.75,S,Veggie
534,229,ital_veggie_l,1,4/1/2015,17:37:57,21,21,L,Veggie
535,229,prsc_argla_l,1,4/1/2015,17:37:57,20.75,20.75,L,Supreme
536,229,spin_pesto_s,1,4/1/2015,17:37:57,12.5,12.5,S,Veggie
537,230,thai_ckn_m,1,4/1/2015,17:58:38,16.75,16.75,M,Chicken
538,231,cali_ckn_l,1,4/1/2015,18:04:18,20.75,20.75,L,Chicken
539,231,napolitana_s,1,4/1/2015,18:04:18,12,12,S,Classic
540,231,prsc_argla_s,1,4/1/2015,18:04:18,12.5,12.5,S,Supreme
541,232,bbq_ckn_m,1,4/1/2015,18:21:59,16.75,16.75,M,Chicken
542,232,spinach_supr_l,1,4/1/2015,18:21:59,20.75,20.75,L,Supreme
543,233,spinach_fet_s,1,4/1/2015,18:26:51,12,12,S,Veggie
544,234,ckn_alfredo_m,1,4/1/2015,18:36:09,16.75,16.75,M,Chicken
545,234,ital_supr_s,1,4/1/2015,18:36:09,12.5,12.5,S,Supreme
546,234,napolitana_m,1,4/1/2015,18:36:09,16,16,M,Classic
547,235,cali_ckn_m,1,4/1/2015,18:51:30,16.75,16.75,M,Chicken
548,236,classic_dlx_l,1,4/1/2015,19:21:04,20.5,20.5,L,Classic
549,236,green_garden_m,1,4/1/2015,19:21:04,16,16,M,Veggie
550,237,green_garden_s,1,4/1/2015,19:27:48,12,12,S,Veggie
551,238,spin_pesto_l,1,4/1/2015,19:45:15,20.75,20.75,L,Veggie
552,239,ital_supr_l,1,4/1/2015,19:57:52,20.75,20.75,L,Supreme
553,239,thai_ckn_m,1,4/1/2015,19:57:52,16.75,16.75,M,Chicken
554,240,four_cheese_m,1,4/1/2015,20:10:24,14.75,14.75,M,Veggie
555,241,sicilian_m,1,4/1/2015,20:11:25,16.25,16.25,M,Supreme
556,241,spinach_supr_l,1,4/1/2015,20:11:25,20.75,20.75,L,Supreme
557,242,calabrese_m,1,4/1/2015,20:15:29,16.25,16.25,M,Supreme
558,242,thai_ckn_l,1,4/1/2015,20:15:29,20.75,20.75,L,Chicken
559,242,veggie_veg_m,1,4/1/2015,20:15:29,16,16,M,Veggie
560,243,classic_dlx_l,1,4/1/2015,20:26:17,20.5,20.5,L,Classic
561,243,spinach_supr_s,1,4/1/2015,20:26:17,12.5,12.5,S,Supreme
562,244,ital_supr_s,1,4/1/2015,20:26:22,12.5,12.5,S,Supreme
563,244,spicy_ital_l,1,4/1/2015,20:26:22,20.75,20.75,L,Supreme
564,245,bbq_ckn_l,1,4/1/2015,20:28:41,20.75,20.75,L,Chicken
565,245,ckn_pesto_l,1,4/1/2015,20:28:41,20.75,20.75,L,Chicken
566,246,ckn_alfredo_m,1,4/1/2015,20:30:48,16.75,16.75,M,Chicken
567,246,pepperoni_l,1,4/1/2015,20:30:48,15.25,15.25,L,Classic
568,247,hawaiian_m,1,4/1/2015,20:55:29,13.25,13.25,M,Classic
569,247,sicilian_m,1,4/1/2015,20:55:29,16.25,16.25,M,Supreme
570,247,spinach_supr_s,1,4/1/2015,20:55:29,12.5,12.5,S,Supreme
571,248,hawaiian_s,1,4/1/2015,20:58:19,10.5,10.5,S,Classic
572,248,thai_ckn_l,1,4/1/2015,20:58:19,20.75,20.75,L,Chicken
573,249,bbq_ckn_l,1,4/1/2015,21:06:16,20.75,20.75,L,Chicken
574,249,calabrese_s,1,4/1/2015,21:06:16,12.25,12.25,S,Supreme
575,250,four_cheese_m,1,4/1/2015,21:07:05,14.75,14.75,M,Veggie
576,251,mexicana_m,1,4/1/2015,21:10:05,16,16,M,Veggie
577,252,prsc_argla_m,1,4/1/2015,22:13:15,16.5,16.5,M,Supreme
578,253,brie_carre_s,1,4/1/2015,22:16:18,23.65,23.65,S,Supreme
579,254,bbq_ckn_l,1,4/1/2015,22:22:13,20.75,20.75,L,Chicken
580,254,brie_carre_s,1,4/1/2015,22:22:13,23.65,23.65,S,Supreme
581,254,five_cheese_l,1,4/1/2015,22:22:13,18.5,18.5,L,Veggie
582,255,five_cheese_l,1,5/1/2015,11:23:35,18.5,18.5,L,Veggie
583,255,green_garden_m,1,5/1/2015,11:23:35,16,16,M,Veggie
584,255,hawaiian_l,1,5/1/2015,11:23:35,16.5,16.5,L,Classic
585,255,spinach_fet_m,1,5/1/2015,11:23:35,16,16,M,Veggie
586,256,pep_msh_pep_l,1,5/1/2015,11:56:06,17.5,17.5,L,Classic
587,257,cali_ckn_l,1,5/1/2015,11:59:04,20.75,20.75,L,Chicken
588,257,ckn_alfredo_l,1,5/1/2015,11:59:04,20.75,20.75,L,Chicken
589,258,classic_dlx_m,1,5/1/2015,11:59:23,16,16,M,Classic
590,259,pepperoni_l,1,5/1/2015,12:04:25,15.25,15.25,L,Classic
591,260,five_cheese_l,1,5/1/2015,12:06:27,18.5,18.5,L,Veggie
592,260,the_greek_l,1,5/1/2015,12:06:27,20.5,20.5,L,Classic
593,261,brie_carre_s,1,5/1/2015,12:38:29,23.65,23.65,S,Supreme
594,262,cali_ckn_m,1,5/1/2015,12:42:01,16.75,16.75,M,Chicken
595,263,spin_pesto_l,1,5/1/2015,12:57:22,20.75,20.75,L,Veggie
596,264,mexicana_m,1,5/1/2015,13:03:59,16,16,M,Veggie
597,265,ckn_alfredo_m,1,5/1/2015,13:04:42,16.75,16.75,M,Chicken
598,265,mexicana_l,1,5/1/2015,13:04:42,20.25,20.25,L,Veggie
599,265,sicilian_m,1,5/1/2015,13:04:42,16.25,16.25,M,Supreme
600,265,spicy_ital_l,1,5/1/2015,13:04:42,20.75,20.75,L,Supreme
601,266,peppr_salami_m,1,5/1/2015,13:09:29,16.5,16.5,M,Supreme
602,267,four_cheese_l,1,5/1/2015,13:37:50,17.95,17.95,L,Veggie
603,267,mediterraneo_l,1,5/1/2015,13:37:50,20.25,20.25,L,Veggie
604,267,napolitana_s,1,5/1/2015,13:37:50,12,12,S,Classic
605,268,ital_supr_l,1,5/1/2015,13:40:46,20.75,20.75,L,Supreme
606,268,pepperoni_s,1,5/1/2015,13:40:46,9.75,9.75,S,Classic
607,269,ckn_alfredo_m,1,5/1/2015,13:49:34,16.75,16.75,M,Chicken
608,270,southw_ckn_l,1,5/1/2015,14:09:02,20.75,20.75,L,Chicken
609,270,spin_pesto_l,1,5/1/2015,14:09:02,20.75,20.75,L,Veggie
610,270,thai_ckn_l,1,5/1/2015,14:09:02,20.75,20.75,L,Chicken
611,271,big_meat_s,1,5/1/2015,14:22:19,12,12,S,Classic
612,271,cali_ckn_m,2,5/1/2015,14:22:19,16.75,33.5,M,Chicken
613,271,ckn_alfredo_m,2,5/1/2015,14:22:19,16.75,33.5,M,Chicken
614,271,ckn_pesto_l,2,5/1/2015,14:22:19,20.75,41.5,L,Chicken
615,271,classic_dlx_m,1,5/1/2015,14:22:19,16,16,M,Classic
616,271,ital_supr_m,1,5/1/2015,14:22:19,16.5,16.5,M,Supreme
617,271,sicilian_s,1,5/1/2015,14:22:19,12.25,12.25,S,Supreme
618,271,soppressata_m,1,5/1/2015,14:22:19,16.5,16.5,M,Supreme
619,271,southw_ckn_m,1,5/1/2015,14:22:19,16.75,16.75,M,Chicken
620,271,the_greek_s,1,5/1/2015,14:22:19,12,12,S,Classic
621,272,ital_supr_m,1,5/1/2015,14:24:05,16.5,16.5,M,Supreme
622,273,soppressata_s,1,5/1/2015,14:28:00,12.5,12.5,S,Supreme
623,274,four_cheese_l,1,5/1/2015,14:36:33,17.95,17.95,L,Veggie
624,274,thai_ckn_l,1,5/1/2015,14:36:33,20.75,20.75,L,Chicken
625,275,classic_dlx_l,1,5/1/2015,14:38:14,20.5,20.5,L,Classic
626,275,five_cheese_l,1,5/1/2015,14:38:14,18.5,18.5,L,Veggie
627,275,pepperoni_s,1,5/1/2015,14:38:14,9.75,9.75,S,Classic
628,275,sicilian_m,1,5/1/2015,14:38:14,16.25,16.25,M,Supreme
629,276,five_cheese_l,1,5/1/2015,15:18:18,18.5,18.5,L,Veggie
630,276,spicy_ital_l,1,5/1/2015,15:18:18,20.75,20.75,L,Supreme
631,277,four_cheese_m,1,5/1/2015,15:41:50,14.75,14.75,M,Veggie
632,278,ital_veggie_m,1,5/1/2015,15:49:21,16.75,16.75,M,Veggie
633,278,southw_ckn_l,1,5/1/2015,15:49:21,20.75,20.75,L,Chicken
634,279,cali_ckn_m,1,5/1/2015,16:07:03,16.75,16.75,M,Chicken
635,279,ckn_alfredo_m,1,5/1/2015,16:07:03,16.75,16.75,M,Chicken
636,280,prsc_argla_m,1,5/1/2015,16:20:23,16.5,16.5,M,Supreme
637,280,veggie_veg_m,1,5/1/2015,16:20:23,16,16,M,Veggie
638,281,sicilian_s,1,5/1/2015,16:33:48,12.25,12.25,S,Supreme
639,282,classic_dlx_s,1,5/1/2015,16:49:38,12,12,S,Classic
640,282,five_cheese_l,1,5/1/2015,16:49:38,18.5,18.5,L,Veggie
641,282,peppr_salami_l,1,5/1/2015,16:49:38,20.75,20.75,L,Supreme
642,282,spin_pesto_l,1,5/1/2015,16:49:38,20.75,20.75,L,Veggie
643,283,napolitana_m,1,5/1/2015,16:51:43,16,16,M,Classic
644,284,four_cheese_m,1,5/1/2015,16:58:16,14.75,14.75,M,Veggie
645,284,hawaiian_s,1,5/1/2015,16:58:16,10.5,10.5,S,Classic
646,284,napolitana_m,1,5/1/2015,16:58:16,16,16,M,Classic
647,285,prsc_argla_l,1,5/1/2015,16:58:38,20.75,20.75,L,Supreme
648,286,ital_supr_m,1,5/1/2015,17:01:23,16.5,16.5,M,Supreme
649,286,peppr_salami_l,1,5/1/2015,17:01:23,20.75,20.75,L,Supreme
650,287,ital_supr_m,1,5/1/2015,17:30:09,16.5,16.5,M,Supreme
651,287,pep_msh_pep_m,1,5/1/2015,17:30:09,14.5,14.5,M,Classic
652,287,pepperoni_m,1,5/1/2015,17:30:09,12.5,12.5,M,Classic
653,287,sicilian_s,1,5/1/2015,17:30:09,12.25,12.25,S,Supreme
654,288,brie_carre_s,1,5/1/2015,17:32:44,23.65,23.65,S,Supreme
655,288,prsc_argla_l,1,5/1/2015,17:32:44,20.75,20.75,L,Supreme
656,288,spinach_supr_l,1,5/1/2015,17:32:44,20.75,20.75,L,Supreme
657,289,five_cheese_l,1,5/1/2015,17:36:23,18.5,18.5,L,Veggie
658,290,classic_dlx_s,1,5/1/2015,17:41:16,12,12,S,Classic
659,290,veggie_veg_m,1,5/1/2015,17:41:16,16,16,M,Veggie
660,291,bbq_ckn_l,1,5/1/2015,17:44:39,20.75,20.75,L,Chicken
661,291,ckn_alfredo_m,2,5/1/2015,17:44:39,16.75,33.5,M,Chicken
662,291,four_cheese_m,1,5/1/2015,17:44:39,14.75,14.75,M,Veggie
663,292,spin_pesto_m,1,5/1/2015,17:48:59,16.5,16.5,M,Veggie
664,292,spinach_fet_l,1,5/1/2015,17:48:59,20.25,20.25,L,Veggie
665,293,classic_dlx_s,1,5/1/2015,17:58:38,12,12,S,Classic
666,293,ital_veggie_s,1,5/1/2015,17:58:38,12.75,12.75,S,Veggie
667,294,bbq_ckn_m,1,5/1/2015,18:16:35,16.75,16.75,M,Chicken
668,294,ital_supr_l,1,5/1/2015,18:16:35,20.75,20.75,L,Supreme
669,294,thai_ckn_l,1,5/1/2015,18:16:35,20.75,20.75,L,Chicken
670,295,cali_ckn_m,1,5/1/2015,18:20:12,16.75,16.75,M,Chicken
